word,en,meaning,sentence,reading,romaji,synonyms,language
acuerdo,agreement,Mutual decision,Llegamos a un **acuerdo**. — We reached an **agreement**.,,,,es
proyecto,project,Planned work,Es un **proyecto** difícil. — It is a difficult **project**.,,,,es
jefe,boss,Superior,Hablé con mi **jefe**. — I spoke with my **boss**.,,,,es
empleado,employee,Worker,La empresa tiene muchos **empleados**. — The company has many **employees**.,,,,es
éxito,success,Achievement,Te deseo mucho **éxito**. — I wish you much **success**.,,,,es
oportunidad,opportunity,Chance,Es una gran **oportunidad**. — It is a great **opportunity**.,,,,es
responsabilidad,responsibility,Duty,Es mucha **responsabilidad**. — It is a lot of **responsibility**.,,,,es
lograr,to achieve,Attain a goal,**Logró** terminar la carrera. — He **achieved** finishing the race.,,,,es
desarrollar,to develop,Growth/Creation,Vamos a **desarrollar** una app. — We are going to **develop** an app.,,,,es
sugerir,to suggest,Propose,Te **sugerí** otro restaurante. — I **suggested** another restaurant to you.,,,,es
evitar,to avoid,Prevent/Keep away,**Evita** comer mucha sal. — **Avoid** eating too much salt.,,,,es
mantener,to maintain/keep,Preserve,**Mantén** la calma. — **Keep** calm.,,,,es
discutir,to argue/discuss,Debate,No quiero **discutir** contigo. — I don’t want to **argue** with you.,,,,es
apoyar,to support,Assist/Back up,Mis amigos me **apoyan**. — My friends **support** me.,,,,es
compartir,to share,Divide/Give,Me gusta **compartir** mi comida. — I like to **share** my food.,,,,es
mejorar,to improve,Get better,Quiero **mejorar** mi español. — I want to **improve** my Spanish.,,,,es
recordar,to remember,Memory recall,No **recuerdo** su nombre. — I don’t **remember** her name.,,,,es
espejo,mirror,Reflective surface,Mírate en el **espejo**. — Look at yourself in the **mirror**.,,,,es
pared,wall,Vertical surface,La **pared** es blanca. — The **wall** is white.,,,,es
piso,floor/apartment,Level/Surface,Limpia el **piso**. — Clean the **floor**.,,,,es
techo,ceiling/roof,Upper surface,El **techo** es alto. — The **ceiling** is high.,,,,es
escalera,stairs,Steps,Sube por la **escalera**. — Go up the **stairs**.,,,,es
martillo,hammer,Tool,Usa el **martillo**. — Use the **hammer**.,,,,es
pintura,paint,Color fluid,La **pintura** está fresca. — The **paint** is fresh.,,,,es
paisaje,landscape,Scenery,Un **paisaje** increíble. — An incredible **landscape**.,,,,es
bosque,forest,Wooded area,Nos perdimos en el **bosque**. — We got lost in the **forest**.,,,,es
desierto,desert,Dry area,El **desierto** de Sahara. — The Sahara **desert**.,,,,es
olas,waves,Sea movement,Las **olas** son grandes. — The **waves** are big.,,,,es
medio ambiente,environment,Nature system,Cuidar el **medio ambiente**. — To take care of the **environment**.,,,,es
clima,climate/weather,Weather conditions,El **clima** está cambiando. — The **climate** is changing.,,,,es
anoche,last night,Previous night,**Anoche** no dormí bien. — **Last night** I didn’t sleep well.,,,,es
antier,day before yesterday,Two days ago,Llegué **antier**. — I arrived the **day before yesterday**.,,,,es
semanal,weekly,Every week,Una revista **semanal**. — A **weekly** magazine.,,,,es
mensual,monthly,Every month,Pago un alquiler **mensual**. — I pay a **monthly** rent.,,,,es
anual,annual/yearly,Every year,Un informe **anual**. — An **annual** report.,,,,es
actualmente,currently,Now,"**Actualmente** vivo solo. — **Currently**, I live alone.",,,,es
finalmente,finally,In the end,**Finalmente** terminó. — It **finally** finished.,,,,es
sin embargo,however,Contrast,"Es difícil, **sin embargo** es posible. — It’s hard, **however** it’s possible.",,,,es
por lo tanto,therefore,Consequence,"Llovió, **por lo tanto** no fui. — It rained, **therefore** I didn’t go.",,,,es
además,furthermore/besides,Addition,Es barato y **además** lindo. — It’s cheap and **besides** it’s pretty.,,,,es
a pesar de,despite,Contrast,"**A pesar de** la lluvia, salió. — **Despite** the rain, he went out.",,,,es
según,according to,Source reference,"**Según** el mapa, es aquí. — **According to** the map, it’s here.",,,,es
acerca de,about,Topic,Hablamos **acerca de** ti. — We spoke **about** you.,,,,es
extraño,strange,Odd,Un ruido **extraño**. — A **strange** noise.,,,,es
maravilloso,wonderful,Great,Un día **maravilloso**. — A **wonderful** day.,,,,es
pesado,heavy,Weight/Boring,Esta maleta es muy **pesada**. — This suitcase is very **heavy**.,,,,es
ligero,light,Weight,Un abrigo **ligero**. — A **light** coat.,,,,es
oscuro,dark,Lack of light,Un cuarto **oscuro**. — A **dark** room.,,,,es
brillante,bright,Shining,Una luz **brillante**. — A **bright** light.,,,,es
duro,hard,Solid/Difficult,El pan está **duro**. — The bread is **hard**.,,,,es
suave,soft/smooth,Texture,Una piel **suave**. — **Smooth** skin.,,,,es
ancho,wide,Width,Un camino **ancho**. — A **wide** path.,,,,es
estrecho,narrow,Width,Una calle **estrecha**. — A **narrow** street.,,,,es
mitad,half,50 percent,La **mitad** del pastel. — **Half** of the cake.,,,,es
doble,double,Two times,Un café **doble**. — A **double** coffee.,,,,es
varios,several,A few,Tengo **varios** libros. — I have **several** books.,,,,es
ninguno,none/not one,Zero,**Ninguno** de ellos sabe. — **None** of them know.,,,,es
deporte,sport,Physical activity,Hago **deporte** los lunes. — I do **sport** on Mondays.,,,,es
música,music,Sound art,Escucho **música** clásica. — I listen to classical **music**.,,,,es
baile,dance,Movement art,El **baile** fue genial. — The **dance** was great.,,,,es
película,movie/film,Cinema piece,Vimos una **película** de acción. — We watched an action **movie**.,,,,es
pintar,to paint,Artistic action,Me gusta **pintar** con óleo. — I like **to paint** with oil.,,,,es
cocinar,to cook,Food preparation,**Cocino** para mi familia. — I **cook** for my family.,,,,es
viajar,to travel,Going places,Quiero **viajar** a Japón. — I want **to travel** to Japan.,,,,es
gripe,flu,Illness,Tengo la **gripe**. — I have the **flu**.,,,,es
tos,cough,Symptom,Una **tos** seca. — A dry **cough**.,,,,es
receta,recipe/prescription,Instructions,El médico me dio una **receta**. — The doctor gave me a **prescription**.,,,,es
pastilla,pill,Medicine,Tómate esta **pastilla**. — Take this **pill**.,,,,es
gobierno,government,Political administration,El **gobierno** anunció nuevas medidas. — The **government** announced new measures.,,,,es
ley,law,Legal rule,Debes obedecer la **ley**. — You must obey the **law**.,,,,es
justicia,justice,Fairness/Legal system,Buscamos la **justicia** para todos. — We seek **justice** for everyone.,,,,es
derecho,right/law,Entitlement/Legal study,Tengo **derecho** a votar. — I have the **right** to vote.,,,,es
ciudadano,citizen,Member of a state,Soy un **ciudadano** del mundo. — I am a **citizen** of the world.,,,,es
libertad,freedom,Liberty,Luchamos por nuestra **libertad**. — We fight for our **freedom**.,,,,es
guerra,war,Armed conflict,Nadie gana en una **guerra**. — Nobody wins in a **war**.,,,,es
impuesto,tax,Mandatory payment,Tengo que pagar mis **impuestos**. — I have to pay my **taxes**.,,,,es
seguridad,security/safety,Protection,La **seguridad** es lo primero. — **Safety** comes first.,,,,es
sueldo,salary,Monthly pay,¿Cuándo te suben el **sueldo**? — When are they raising your **salary**?,,,,es
entrevista,interview,Professional meeting,Tengo una **entrevista** de trabajo. — I have a job **interview**.,,,,es
currículum,resume/CV,Work history,Envié mi **currículum** ayer. — I sent my **resume** yesterday.,,,,es
ahorrar,to save (money),Keep money,Quiero **ahorrar** para un coche. — I want **to save** for a car.,,,,es
gastar,to spend,Use money/resources,No **gastes** todo tu dinero. — Don’t **spend** all your money.,,,,es
invertir,to invest,Allocate capital,Es un buen momento para **invertir**. — It’s a good time **to invest**.,,,,es
presupuesto,budget,Financial plan,Estamos fuera de **presupuesto**. — We are over **budget**.,,,,es
deuda,debt,Money owed,Tengo una **deuda** con el banco. — I have a **debt** with the bank.,,,,es
riqueza,wealth,Abundance of money,La verdadera **riqueza** es la salud. — True **wealth** is health.,,,,es
ansiedad,anxiety,Nervousness/Stress,El café me da **ansiedad**. — Coffee gives me **anxiety**.,,,,es
confianza,confidence/trust,Belief in someone,Tengo **confianza** en ti. — I have **trust** in you.,,,,es
vergüenza,shame/embarrassment,Humiliation,¡Qué **vergüenza**! — How **embarrassing**!,,,,es
orgullo,pride,Self-satisfaction,Lo hizo con mucho **orgullo**. — He did it with much **pride**.,,,,es
duda,doubt,Uncertainty,Tengo una **duda**. — I have a **doubt**.,,,,es
esperanza,hope,Optimism,La **esperanza** es lo último que se pierde. — **Hope** is the last thing you lose.,,,,es
ánimo,mood/encouragement,Spirit,¡Mucho **ánimo**! — Hang in there! / Keep your **spirits** up!,,,,es
celos,jealousy,Envy in relationships,Él tiene **celos** de su hermano. — He is **jealous** of his brother.,,,,es
paciencia,patience,Tolerance,Ten un poco de **paciencia**. — Have a little **patience**.,,,,es
quejarse,to complain,Express dissatisfaction,Siempre **se queja** de todo. — He always **complains** about everything.,,,,es
disfrutar,to enjoy,Take pleasure,**Disfruta** de las vacaciones. — **Enjoy** the holidays.,,,,es
aprovechar,to take advantage of,Make use of,Hay que **aprovechar** el tiempo. — We must **make the most of** our time.,,,,es
sospechar,to suspect,Distrust,**Sospecho** que algo anda mal. — I **suspect** something is wrong.,,,,es
reconocer,to recognize/admit,Identify/Concede,Debes **reconocer** tu error. — You must **admit** your error.,,,,es
convencer,to convince,Persuade,No me puedes **convencer**. — You can’t **convince** me.,,,,es
fingir,to pretend,Simulate,No **finjas** que estás feliz. — Don’t **pretend** you are happy.,,,,es
prometer,to promise,Give one’s word,Te **prometo** que volveré. — I **promise** you I will return.,,,,es
negar,to deny,State as false,Él **negó** haber robado el coche. — He **denied** having stolen the car.,,,,es
asegurar,to assure/secure,Make certain,Te **aseguro** que es verdad. — I **assure** you it is true.,,,,es
contaminación,pollution,Environmental damage,La **contaminación** en la ciudad es alta. — **Pollution** in the city is high.,,,,es
reciclar,to recycle,Reuse materials,Es importante **reciclar** el plástico. — It is important **to recycle** plastic.,,,,es
calentamiento global,global warming,Climate change,El **calentamiento global** es real. — **Global warming** is real.,,,,es
especie,species,Biological category,Una **especie** en peligro. — An endangered **species**.,,,,es
investigación,research/investigation,Study/Inquiry,La **investigación** científica. — Scientific **research**.,,,,es
descubrimiento,discovery,Finding something new,Un **descubrimiento** importante. — An important **discovery**.,,,,es
energía,energy,Power,Necesitamos **energía** renovable. — We need renewable **energy**.,,,,es
planeta,planet,Celestial body,Cuidemos nuestro **planeta**. — Let’s take care of our **planet**.,,,,es
naturaleza,nature,The natural world,Me gusta estar en la **naturaleza**. — I like to be in **nature**.,,,,es
noticia,news,Report of recent events,He visto una **noticia** increíble. — I saw an incredible **news** story.,,,,es
periódico,newspaper,Printed news,Leo el **periódico** cada mañana. — I read the **newspaper** every morning.,,,,es
prensa,press,Media/Journalists,La **prensa** está esperando afuera. — The **press** is waiting outside.,,,,es
anuncio,advertisement/announcement,Public notice,Vi un **anuncio** en la televisión. — I saw an **ad** on TV.,,,,es
redes sociales,social media,Online platforms,No uso mucho las **redes sociales**. — I don’t use **social media** much.,,,,es
público,public/audience,People in general,El **público** aplaudió mucho. — The **audience** applauded a lot.,,,,es
darse cuenta,to realize,Become aware,Me **di cuenta** tarde. — I **realized** too late.,,,,es
tener ganas,to feel like,Desire to do something,**Tengo ganas** de pizza. — I **feel like** having pizza.,,,,es
echar de menos,to miss (someone/thing),Feel the absence,Te **echo de menos**. — I **miss** you.,,,,es
valer la pena,to be worth it,Merit the effort,El viaje **vale la pena**. — The trip **is worth it**.,,,,es
llevarse bien,to get along,Have a good relationship,Me **llevo bien** con mi hermano. — I **get along well** with my brother.,,,,es
hacer falta,to be necessary/missing,To need,Me **hace falta** un café. — I **need** a coffee.,,,,es
terco,stubborn,Obstinate,No seas tan **terco**. — Don’t be so **stubborn**.,,,,es
egoísta,selfish,Self-centered,Es un niño **egoísta**. — He is a **selfish** child.,,,,es
humilde,humble,Modest,Es un hombre muy **humilde**. — He is a very **humble** man.,,,,es
generoso,generous,Giving,Fue muy **generoso** de tu parte. — It was very **generous** of you.,,,,es
curioso,curious,Inquisitive,El gato es muy **curioso**. — The cat is very **curious**.,,,,es
sensible,sensitive,Easily affected,Ella es muy **sensible**. — She is very **sensitive**.,,,,es
extranjero,foreigner/abroad,From another country,Viajo al **extranjero**. — I am traveling **abroad**.,,,,es
frontera,border,Division between countries,Cruzamos la **frontera**. — We crossed the **border**.,,,,es
selva,jungle,Tropical forest,La **selva** amazónica. — The Amazon **jungle**.,,,,es
isla,island,Land surrounded by water,Vivimos en una **isla**. — We live on an **island**.,,,,es
vuelo,flight,Air travel,El **vuelo** se retrasó. — The **flight** was delayed.,,,,es
aduana,customs,Border control,Pasamos por la **aduana**. — We went through **customs**.,,,,es
objetivo,goal/objective,Purpose,Mi **objetivo** es aprender español. — My **goal** is to learn Spanish.,,,,es
crecimiento,growth,Increase,El **crecimiento** económico. — Economic **growth**.,,,,es
desarrollo,development,Progression,Un plan de **desarrollo**. — A **development** plan.,,,,es
costumbre,habit/custom,Tradition,Es una **costumbre** local. — It is a local **custom**.,,,,es
detalle,detail,Small point,Fíjate en los **detalles**. — Look at the **details**.,,,,es
sentido,sense/meaning,Logic/Direction,Esto no tiene **sentido**. — This doesn’t make **sense**.,,,,es
destino,destiny/destination,Fate/Target,Llegamos a nuestro **destino**. — We arrived at our **destination**.,,,,es
asunto,matter/subject,Issue/Topic,Es un **asunto** privado. — It is a private **matter**.,,,,es
misión,mission,Task,**Misión** cumplida. — **Mission** accomplished.,,,,es
recurso,resource,Available assets,**Recursos** naturales. — Natural **resources**.,,,,es
padre,father,Male parent,Mi **padre** es médico. — My **father** is a doctor.,,,,es
madre,mother,Female parent,Mi **madre** habla tres idiomas. — My **mother** speaks three languages.,,,,es
hermano,brother,Male sibling,Tengo un **hermano** mayor. — I have an older **brother**.,,,,es
hermana,sister,Female sibling,Mi **hermana** vive en Londres. — My **sister** lives in London.,,,,es
abuelo,grandfather,Parent’s father,Mi **abuelo** tiene ochenta años. — My **grandfather** is eighty years old.,,,,es
tío,uncle,Parent’s brother,Mi **tío** vive en el campo. — My **uncle** lives in the countryside.,,,,es
