word,en,meaning,sentence,reading,romaji,synonyms,language
豚,pig,A pig,豚肉は安いです。 — Pork is cheap.,ぶた,buta,豚肉 (butaniku),ja
虫,insect,A bug or insect,虫が怖いです。 — I'm scared of insects.,むし,mushi,昆虫 (konchuu),ja
うさぎ,rabbit,A rabbit,うさぎはかわいいです。 — Rabbits are cute.,うさぎ,usagi,兔 (usagi),ja
病院,hospital,A medical facility,病院に行きます。 — I'm going to the hospital.,びょういん,byouin,医院 (iin),ja
銀行,bank,A financial institution,銀行でお金を下ろします。 — I'll withdraw money at the bank.,ぎんこう,ginkou,金融機関 (kinyuu kikan),ja
公園,park,A public park,公園で遊びます。 — I play in the park.,こうえん,kouen,庭園 (teien),ja
レストラン,restaurant,An eatery,レストランで食事をします。 — I eat at a restaurant.,れすとらん,resutoran,食堂 (shokudou),ja
図書館,library,A book lending facility,図書館で本を借ります。 — I borrow books from the library.,としょかん,toshokan,,ja
郵便局,post office,A mail service office,郵便局で手紙を出します。 — I send a letter at the post office.,ゆうびんきょく,yuubinkyoku,,ja
空港,airport,An airport,空港に迎えに行きます。 — I'm going to pick someone up at the airport.,くうこう,kuukou,飛行場 (hikoujou),ja
コンビニ,convenience store,A small shop open late,コンビニでお弁当を買います。 — I buy a lunch box at the convenience store.,こんびに,konbini,,ja
スーパー,supermarket,A grocery store,スーパーで野菜を買います。 — I buy vegetables at the supermarket.,すーぱー,suupaa,,ja
ホテル,hotel,Accommodation,ホテルを予約しました。 — I booked a hotel.,ほてる,hoteru,,ja
会社,company,A business or firm,会社に行きます。 — I'm going to the office.,かいしゃ,kaisha,,ja
トイレ,toilet,A restroom,トイレはどこですか。 — Where is the restroom?,といれ,toire,洗面所 (senmenjo),ja
大学,university,Higher education school,大学で日本語を勉強します。 — I study ja at university.,だいがく,daigaku,,ja
神社,shrine,A Shinto shrine,新年に神社に行きます。 — I go to the shrine on New Year's.,じんじゃ,jinja,社 (yashiro),ja
寺,temple,A Buddhist temple,京都で寺を見ました。 — I visited temples in Kyoto.,てら,tera,,ja
大丈夫,alright,Okay or no problem,大丈夫ですか。 — Are you alright?,だいじょうぶ,daijoubu,問題ない (mondai nai),ja
分かる,to understand,To comprehend,日本語が分かりますか。 — Do you understand ja?,わかる,wakaru,理解する (rikai suru),ja
欲しい,want,To desire something,新しいパソコンが欲しいです。 — I want a new computer.,ほしい,hoshii,,ja
好き,like,To be fond of,日本料理が好きです。 — I like ja food.,すき,suki,,ja
嫌い,dislike,To not be fond of,虫が嫌いです。 — I don't like insects.,きらい,kirai,嫌悪する (ken-o suru),ja
上手,skilled,Good at something,日本語が上手ですね。 — Your ja is good.,じょうず,jouzu,,ja
下手,unskilled,Poor at something,料理が下手です。 — I'm bad at cooking.,へた,heta,苦手な (nigate na),ja
大変,tough / very,Difficult or extreme,仕事は大変です。 — Work is tough.,たいへん,taihen,困難な (konnan na),ja
危ない,dangerous,Risky or hazardous,ここは危ないです。 — It's dangerous here.,あぶない,abunai,危険な (kiken na),ja
必要,necessary,Required or needed,パスポートが必要です。 — A passport is required.,ひつよう,hitsuyou,不可欠な (fukaketsu na),ja
可能,possible,Able to be done,変更は可能ですか。 — Is it possible to make changes?,かのう,kanou,,ja
簡単,simple,Not complicated,この料理は簡単です。 — This dish is simple to make.,かんたん,kantan,易しい (yasashii),ja
一緒,together,Doing something jointly,一緒に行きましょう。 — Let's go together.,いっしょ,issho,,ja
本当,really / true,The truth,本当ですか。 — Really?,ほんとう,hontou,真実 (shinjitsu),ja
違う,to differ,To be different or wrong,それは違います。 — That's wrong.,ちがう,chigau,異なる (kotonaru),ja
同じ,same,Identical or equal,私たちは同じ学校です。 — We go to the same school.,おなじ,onaji,,ja
春,spring,The spring season,春に桜が咲きます。 — Cherry blossoms bloom in spring.,はる,haru,春季 (shunki),ja
夏,summer,The summer season,夏は暑いです。 — Summer is hot.,なつ,natsu,夏季 (kakki),ja
秋,autumn,The fall season,秋は紅葉がきれいです。 — The autumn leaves are beautiful in fall.,あき,aki,秋季 (shuuki),ja
冬,winter,The winter season,冬は雪が降ります。 — It snows in winter.,ふゆ,fuyu,冬季 (touki),ja
桜,cherry blossom,Cherry blossom tree,桜が満開です。 — The cherry blossoms are in full bloom.,さくら,sakura,,ja
バス,bus,A bus vehicle,バスで学校に行きます。 — I go to school by bus.,ばす,basu,路線バス (rosen basu),ja
自転車,bicycle,A bicycle,自転車で買い物に行きます。 — I go shopping by bicycle.,じてんしゃ,jitensha,自転 (jiten),ja
飛行機,airplane,An aircraft,飛行機で東京に行きます。 — I'm going to Tokyo by plane.,ひこうき,hikouki,航空機 (koukuuki),ja
右,right,Right direction,右に曲がってください。 — Please turn right.,みぎ,migi,,ja
左,left,Left direction,左に曲がってください。 — Please turn left.,ひだり,hidari,左方 (sahō),ja
上,up / above,Upper position,机の上に本があります。 — There is a book on the desk.,うえ,ue,,ja
下,down / below,Lower position,机の下に猫がいます。 — There is a cat under the desk.,した,shita,底 (soko),ja
前,front / before,In front of,駅の前で待っています。 — I'm waiting in front of the station.,まえ,mae,前方 (zenpou),ja
後ろ,behind,At the back of,後ろを見てください。 — Please look behind you.,うしろ,ushiro,背後 (haigo),ja
中,inside,The interior,箱の中に何がありますか。 — What's inside the box?,なか,naka,内部 (naibu),ja
外,outside,The exterior,外は寒いです。 — It's cold outside.,そと,soto,外部 (gaibu),ja
隣,next to,Adjacent to,隣の人は親切です。 — The person next door is kind.,となり,tonari,,ja
テレビ,television,A TV set,テレビを見ています。 — I'm watching TV.,てれび,terebi,テレビジョン (terebijon),ja
パソコン,computer,A personal computer,パソコンで仕事をします。 — I work on the computer.,ぱそこん,pasokon,コンピュータ (konpyuuta),ja
携帯,mobile phone,A cell phone,携帯を忘れました。 — I forgot my phone.,けいたい,keitai,,ja
薬,medicine,Medication,薬を飲んでください。 — Please take your medicine.,くすり,kusuri,医薬品 (iyakuhin),ja
病気,illness,A sickness,病気で休みます。 — I'm taking a day off because I'm sick.,びょうき,byouki,疾患 (shikkan),ja
誕生日,birthday,Day of birth,明日は誕生日です。 — Tomorrow is my birthday.,たんじょうび,tanjoubi,生まれた日 (umareta hi),ja
旅行,trip,A journey or travel,来月旅行に行きます。 — I'm going on a trip next month.,りょこう,ryokou,,ja
散歩,walk / stroll,A leisurely walk,犬と散歩をします。 — I take a walk with my dog.,さんぽ,sanpo,散策 (sansaku),ja
買い物,shopping,Purchasing goods,週末に買い物に行きます。 — I go shopping on weekends.,かいもの,kaimono,,ja
掃除,cleaning,Tidying up,部屋の掃除をします。 — I'll clean the room.,そうじ,souji,清掃 (seisou),ja
洗濯,laundry,Washing clothes,洗濯をしなければなりません。 — I have to do the laundry.,せんたく,sentaku,洗い物 (araimono),ja
予約,reservation,A booking,レストランを予約しました。 — I made a reservation at a restaurant.,よやく,yoyaku,事前予約 (jizen yoyaku),ja
約束,promise,An agreement or appointment,友達と約束があります。 — I have plans with a friend.,やくそく,yakusoku,誓い (chikai),ja
練習,practice,Training or rehearsal,毎日ピアノの練習をします。 — I practice piano every day.,れんしゅう,renshuu,稽古 (keiko),ja
準備,preparation,Getting ready,旅行の準備をしています。 — I'm preparing for the trip.,じゅんび,junbi,用意 (youi),ja
経験,experience,Personal experience,いい経験になりました。 — It was a good experience.,けいけん,keiken,,ja
生活,daily life,Everyday living,日本での生活は楽しいです。 — Life in Japan is fun.,せいかつ,seikatsu,,ja
安全,safe,Free from danger,この町は安全です。 — This town is safe.,あんぜん,anzen,,ja
世界,world,The world,世界を旅行したいです。 — I want to travel the world.,せかい,sekai,地球 (chikyuu),ja
文化,culture,Cultural traditions,日本の文化に興味があります。 — I'm interested in ja culture.,ぶんか,bunka,風習 (fuushuu),ja
最近,recently,In recent times,最近忙しいです。 — I've been busy lately.,さいきん,saikin,近頃 (chikagoro),ja
特別,special,Not ordinary,今日は特別な日です。 — Today is a special day.,とくべつ,tokubetsu,,ja
普通,normal,Ordinary or usual,普通の電車で行きます。 — I'll take the regular train.,ふつう,futsuu,通常 (tsuujou),ja
これ,this,Object near the speaker,これは何ですか。 — What is this?,これ,kore,,ja
それ,that,Object near the listener,それは本です。 — That is a book.,それ,sore,,ja
あれ,that over there,Object far from both,あれは山です。 — That over there is a mountain.,あれ,are,,ja
ここ,here,Place near the speaker,ここに座ってください。 — Please sit here.,ここ,koko,,ja
だれ,who,Question word for person,だれが来ましたか。 — Who came?,だれ,dare,どなた (donata),ja
なに,what,Question word for object,何を食べますか。 — What will you eat?,なに,nani,,ja
どこ,where,Question word for place,トイレはどこですか。 — Where is the toilet?,どこ,doko,,ja
いつ,when,Question word for time,いつ日本に来ましたか。 — When did you come to Japan?,いつ,itsu,,ja
ある,to be / exist,Existence of inanimate objects,机の上に本がある。 — There is a book on the desk.,ある,aru,,ja
いる,to be / exist,Existence of living things,庭に猫がいる。 — There is a cat in the garden.,いる,iru,,ja
分かると,to understand,Comprehension,意味が分かる。 — I understand the meaning.,わかる,wakaru,理解する (rikai suru),ja
言う,to say,Expressing with words,先生が言う。 — The teacher says.,いう,iu,述べる (noberu),ja
時,time / hour,Point in time,時は金なり。 — Time is money.,とき / じ,toki / ji,時間 (jikan),ja
日本,Japan,The country,日本は美しい。 — Japan is beautiful.,にほん,nihon,にっぽん (nippon),ja
日本語,ja language,The language,日本語を勉強する。 — I study ja.,にほんご,nihongo,,ja
円,yen,ja currency,これは千円です。 — This is 1000 yen.,えん,en,,ja
熱い,hot,Object temperature,熱いお茶。 — Hot tea.,あつい,atsui,,ja
面白い,interesting / funny,Entertaining,この漫画は面白い。 — This manga is interesting.,おもしろい,omoshiroi,滑稽 (kokkei),ja
おいしい,delicious,Good tasting,このケーキはおいしい。 — This cake is delicious.,おいしい,oishii,うまい (umai),ja
とても,very,Adverb of degree,とても寒いです。 — It is very cold.,とても,totemo,非常に (hijou ni),ja
少し,a little,Small amount,少し疲れた。 — I am a little tired.,すこし,sukoshi,ちょっと (chotto),ja
全部,all / everything,Total amount,全部食べました。 — I ate everything.,ぜんぶ,zenbu,全て (subete),ja
もっと,more,Additional degree,もっと勉強しなさい。 — Study more.,もっと,motto,,ja
また,again / also,Once more,また会いましょう。 — Let's meet again.,また,mata,再度 (saido),ja
だけ,only,Limit / Just,これだけしかない。 — There is only this much.,だけ,dake,のみ (nomi),ja
