word,en,meaning,sentence,reading,romaji,synonyms,language
mooi,beautiful / pretty / nice,Aesthetic quality,Wat een **mooie** dag! — What a **beautiful** day!,,,prachtig;schitterend;fraai,nl
feit,fact,True statement,Dat is een **feit**. — That is a **fact**.,,,gegeven;realiteit;werkelijkheid,nl
grond,ground,Earth surface,De kinderen zitten op de **grond**. — The children sit on the **ground**.,,,vloer;bodem;aarde,nl
wachten,to wait,To stay until,Ik **wacht** op de bus. — I am **waiting** for the bus.,,,afwachten;vertoeven;verwijlen,nl
zin,sentence/desire,Phrase or mood,Ik heb geen **zin** in koken. — I have no **desire** to cook.,,,verlangen;behoefte;wil,nl
kort,short,Length/time,Zijn speech was heel **kort**. — His speech was very **short**.,,,beknopt;bondig;samengevat,nl
zichzelf,himself/herself,Reflexive pronoun,Hij praat altijd over **zichzelf**. — He always talks about **himself**.,,,zelf;zijn eigen persoon,nl
leren,to learn,To study,Ik **leer** elke dag nieuwe woorden. — I **learn** new words every day.,,,studeren;bestuderen;onderwijzen,nl
praten,to talk,To speak,Ze **praten** de hele dag. — They **talk** all day long.,,,spreken;converseren;kletsen,nl
eigenlijk,actually,In fact,**Eigenlijk** wil ik liever thee. — **Actually** I would prefer tea.,,,in werkelijkheid;in feite;feitelijk,nl
open,open,Not closed,De winkel is **open** tot acht uur. — The shop is **open** until eight o'clock.,,,geopend;vrij;toegankelijk,nl
probleem,problem,Issue,We hebben een groot **probleem**. — We have a big **problem**.,,,kwestie;moeilijkheid;hindernis,nl
vorm,shape/form,Structure,Het heeft de **vorm** van een cirkel. — It has the **shape** of a circle.,,,figuur;silhouet;gedaante,nl
vast,fixed / sure / stuck,Firm or certain,Het touw is **vast** gebonden. — The rope is tied **firmly**.,,,stevig;hard;zeker,nl
enig,some,A little,Er is **enige** twijfel over zijn plan. — There is **some** doubt about his plan.,,,weinig;beperkt;een beetje,nl
zoeken,to search,To look for,Ik **zoek** mijn sleutels. — I am **searching** for my keys.,,,opzoeken;speuren;naspeuren,nl
niemand,no one,Nobody,**Niemand** weet het antwoord. — **Nobody** knows the answer.,,,geen mens;geen één;geen persoon,nl
daarom,therefore,Reason,Ik ben ziek **daarom** ga ik niet mee. — I am ill **therefore** I am not coming.,dus;bijgevolg;derhalve;dus;bijgevolg;derhalve,nl
slaan,to hit / to beat / to strike,To strike,Hij **slaat** een spijker in de muur. — He **strikes** a nail into the wall.,,,raken;treffen;kloppen,nl
stad,city,Urban area,Amsterdam is een grote **stad**. — Amsterdam is a big **city**.,,,gemeente;metropool;wereldstad,nl
groep,group,Collection of people,We werken in een **groep**. — We work in a **group**.,,,team;ploeg;collectief,nl
geloven,to believe,To trust,Ik **geloof** dat hij eerlijk is. — I **believe** he is honest.,,,vertrouwen;denken;verwachten,nl
ter,at/to (formal),Formal preposition,Zij kwamen **ter** ere van de gelegenheid. — They came **in** honour of the occasion.,,,ten;voor;om,nl
gewoon,just/normal,Ordinary,Dat is heel **gewoon**. — That is very **normal**.,,,normaal;gebruikelijk;vanzelfsprekend,nl
Kamer,Chamber/Room (formal),Formal noun,De **Kamer** vergadert vandaag. — The **Chamber** is in session today.,,,parlement;vergadering,nl
jong,young,Age adjective,Hij is nog heel **jong**. — He is still very **young**.,,,jeugdig;pril;net begonnen,nl
bepalen,to determine,To decide,Wij moeten de koers **bepalen**. — We need to **determine** the course.,,,vaststellen;beslissen;definiëren,nl
vroeg,early / asked,Time adjective,Ze stond **vroeg** op. — She got up **early**.,,,behaaglijk;op tijd,nl
wijze,way/manner (formal),Method,Op welke **wijze** wil je dit doen? — In what **way** do you want to do this?,,,manier;methode;aanpak,nl
samen,together,With others,We eten **samen** vanavond. — We are eating **together** this evening.,,,gezamenlijk;gemeenschappelijk;verenigd,nl
stem,voice / vote,Sound of speaking,Zijn **stem** klinkt mooi. — His **voice** sounds beautiful.,,,geluid;klank;toonhoogte,nl
wit,white,Color,De muren zijn **wit** geschilderd. — The walls are painted **white**.,,,blank;licht;helder,nl
lezen,to read,To interpret text,Ik **lees** elke avond een boek. — I **read** a book every evening.,,,doornemen;bestuderen;doorlezen,nl
zodat,so that,Indicates purpose or result,Ik doe mijn best **zodat** hij trots is. — I do my best **so that** he is proud.,,opdat;teneinde;zodat;opdat;teneinde,nl
lachen,to laugh,To show amusement,Ze **lachte** luid bij zijn grap. — She **laughed** loudly at his joke.,,,grinniken;giechelen;schateren,nl
bed,bed,Furniture to sleep,Het **bed** is heel comfortabel. — The **bed** is very comfortable.,,,slaapplaats;rustplaats,nl
genoeg,enough,Sufficient amount,Ik heb **genoeg** gegeten. — I have eaten **enough**.,,,voldoende;toereikend;ruim,nl
verder,further,More ahead,Laten we **verder** gaan. — Let us move **further**.,,,vooruit;voort;door,nl
God,God,Deity,Velen bidden tot **God**. — Many pray to **God**.,,,Heer;de Almachtige;Schepper,nl
moment,moment,Short time,Wacht even een **moment**. — Wait just a **moment**.,,,ogenblik;seconde;instant,nl
daarna,after that,Following time,We aten en **daarna** gingen we wandelen. — We ate and **afterwards** we went for a walk.,vervolgens;later;nadien;vervolgens;later;nadien,nl
verschillende,different,Various,We hebben **verschillende** opties. — We have **different** options.,,,diverse;uiteenlopende;verscheidene,nl
beetje,a little,Small amount,Ik ben een **beetje** moe. — I am a **little** tired.,,,klein beetje;ietsje;enigszins,nl
volgens,according to,Based on,**Volgens** hem is alles goed. — **According to** him, everything is fine.,,naar;op grond van;gebaseerd op;naar;op grond van;gebaseerd op,nl
lichaam,body,Human body,Het **lichaam** heeft voeding nodig. — The **body** needs nutrition.,,,lijf;gestel;frame,nl
kant,side,Edge or side,Aan welke **kant** zit je? — Which **side** are you on?,,,zijde;richting;kant,nl
staat,state / stands,Condition or country,De auto **staat** voor het huis. — The car **stands** in front of the house.,,,is;bevindt zich;staat opgesteld,nl
der,of the (formal),Formal article,Ten tijde **der** Middeleeuwen. — At the time **of the** Middle Ages.,,,van;des,nl
moeilijk,difficult,Hard to do,Dit probleem is erg **moeilijk**. — This problem is very **difficult**.,,,lastig;ingewikkeld;zwaar,nl
weinig,little/few,Small quantity,Er is **weinig** tijd over. — There is **little** time left.,,,schaars;beperkt;miniem,nl
vriend,friend / boyfriend,Close person,Mijn beste **vriend** woont in Brussel. — My best **friend** lives in Brussels.,,,kameraad;maatje;kompaan,nl
avond,evening,Time of day,We eten elke **avond** om zes uur. — We eat at six o'clock every **evening**.,,,nacht;late middag,nl
week,week,7 days,De **week** begint op maandag. — The **week** begins on Monday.,,,zeven dagen;werkweek,nl
dragen,to carry/wear,To hold or wear,Ze **draagt** een rode jas. — She **wears** a red coat.,,,torsen;meedragen;sjouwen,nl
’s,'s (possessive/time),Used in time expressions,**’s** Ochtends loop ik naar school. — **In the** mornings I walk to school.,,,des,nl
geld,money,Currency,Ik heb geen **geld** bij me. — I have no **money** on me.,,,munt;euro;valuta,nl
iedereen,everyone,All people,**Iedereen** is welkom. — **Everyone** is welcome.,,,alle mensen;elk persoon,nl
reeds,already (formal),Formal already,Hij is **reeds** vertrokken. — He has **already** left.,,,al;eerder;voordien,nl
laatst,recently,Not long ago,De **laatste** keer was vorig jaar. — The **last** time was last year.,,,recent;meest recent;jongste,nl
dezelfde,the same,Identical,We wonen op **dezelfde** straat. — We live on the **same** street.,,,gelijke;identieke;overeenkomstige,nl
helpen,to help,To assist,Kan ik je **helpen**? — Can I **help** you?,,,assisteren;bijstaan;ondersteunen,nl
hangen,to hang,To be suspended,De schilderijen **hangen** aan de muur. — The paintings **hang** on the wall.,,,bengelen;afhangen;zweven,nl
gedachte,thought,Idea in mind,Dat is een interessante **gedachte**. — That is an interesting **thought**.,,,idee;overweging;concept,nl
betekenen,to mean,To signify,Wat **betekent** dit woord? — What does this word **mean**?,,,inhouden;uitdrukken;aanduiden,nl
licht,light / easy,Not heavy/brightness,Het **licht** gaat aan. — The **light** turns on.,,,schijnsel;gloed;verlichting,nl
diep,deep,Depth adjective,Het meer is erg **diep**. — The lake is very **deep**.,,,grondig;diepgaand;onpeilbaar,nl
geheel,entire,Whole,Het **geheel** is groter dan de delen. — The **whole** is greater than the parts.,,,totaal;volledigheid;complex,nl
vormen,to form,To create shape,Ze **vormen** een goed team. — They **form** a good team.,,,maken;creëren;samenstellen,nl
stuk,piece,Part of something,Geef mij een **stuk** kaas. — Give me a **piece** of cheese.,,,deel;fragment;portie,nl
tijdens,during,Time preposition,**Tijdens** de les is er geen telefoon. — There is no phone **during** the lesson.,,,gedurende;in de loop van,nl
dienen,to serve,To function as,Dit **dient** als bewijs. — This **serves** as proof.,,,fungeren;gelden als;gebruikt worden,nl
bekend,known,Familiar,Hij is een **bekende** schrijver. — He is a **known** writer.,,,befaamd;vermaard;populair,nl
bijvoorbeeld,for example,Example phrase,**Bijvoorbeeld** kun je fruit eten. — **For example**, you can eat fruit.,,ter illustratie;zoals;namelijk;ter illustratie;zoals,nl
nacht,night,Time of day,In de **nacht** is het stil. — In the **night** it is quiet.,,,donkere uren;nachtelijke uren,nl
graag,gladly / please,With pleasure,Ik drink **graag** thee. — I **gladly** drink tea.,,,met plezier;bereidwillig,nl
belang,importance,Value,Dit heeft groot **belang**. — This is of great **importance**.,,,betekenis;waarde;gewicht,nl
langs,along,Movement,We liepen **langs** de rivier. — We walked **along** the river.,,,naast;voorbij;over,nl
beide,both,Two together,**Beide** opties zijn goed. — **Both** options are good.,,,de twee;allebei;elk van beide,nl
jullie,you (plural),Plural pronoun,Gaan **jullie** mee? — Are **you** all coming along?,,,jij allemaal;u allen,nl
leiden,to lead,To guide,De weg **leidt** naar het centrum. — The road **leads** to the centre.,,,brengen;gidsen;begeleiden,nl
ontstaan,to arise,To come into being,Hoe **ontstaat** een regenboog? — How does a rainbow **arise**?,,,zich vormen;groeien;verschijnen,nl
nou,well,Filler word,**Nou** dat is leuk! — **Well** that is nice!,tja;ach;welnu;tja;ach;och,nl
ontwikkeling,development,Growth process,De **ontwikkeling** van technologie gaat snel. — The **development** of technology is fast.,,,groei;evolutie;voortgang,nl
vrij,free / quite / off,Not occupied,Morgen ben ik **vrij**. — Tomorrow I am **free**.,,,ongebonden;onbelemmerd;ledig,nl
zit,sits,Form of zitten,Hij **zit** op de bank. — He **sits** on the couch.,,,bevindt zich;rust;verblijft,nl
steken,to stick / to sting / to stab,To insert,Hij **steekt** zijn hand op. — He **sticks** his hand up.,,,prikken;duwen;insteken,nl
per,per,Each,Ik verdien tien euro **per** uur. — I earn ten euros **per** hour.,,,voor elk;ieder,nl
zoveel,so much/many,Large amount,Waarom heb je **zoveel** eten gekocht? — Why did you buy **so much** food?,,,zo veel;zulk een hoeveelheid,nl
gevoel,feeling,Emotion,Ik heb een goed **gevoel** hierover. — I have a good **feeling** about this.,,,emotie;sensatie;indruk,nl
verdwijnen,to disappear,To go away,De zon **verdwijnt** achter de wolken. — The sun **disappears** behind the clouds.,,,wegvallen;oplossen;in het niets verdwijnen,nl
half,half,50 percent,Het is **half** vijf. — It is **half** past four.,,,gedeeltelijk;de helft,nl
wijzen,to point,To indicate,Hij **wijst** naar de kaart. — He **points** at the map.,,,aanwijzen;aanduiden;tonen,nl
tafel,table,Furniture,We eten aan de **tafel**. — We eat at the **table**.,,,tafelblad;aanrecht;bureau,nl
boven,above,Higher position,De vogel vliegt **boven** ons. — The bird flies **above** us.,,,omhoog;hoger;erbovenuit,nl
algemeen,general,Common,In het **algemeen** gaat het goed. — **In general** things are going well.,,breed;universeel;gangbaar;breed;universeel;gangbaar,nl
politiek,politics,Government affairs,Hij is geïnteresseerd in **politiek**. — He is interested in **politics**.,,,bestuur;staatszaken;overheid,nl
school,school,Education place,De kinderen gaan naar **school**. — The children go to **school**.,,,onderwijsinstelling;scholengroep;leerinrichting,nl
gebied,area,Region,In dit **gebied** regent het veel. — In this **area** it rains a lot.,,,regio;streek;zone,nl
bijzonder,special,Not ordinary,Dit is een **bijzonder** mooie dag. — This is a **particularly** beautiful day.,,,speciaal;uitzonderlijk;opmerkelijk,nl
hoeven,to need (not),Necessity (negative),Je **hoeft** niet te komen. — You do not **need** to come.,,,nodig zijn;verplicht zijn,nl
buiten,outside,External place,De kinderen spelen **buiten**. — The children play **outside**.,,,extern;buitenshuis;in de buitenlucht,nl
bedoelen,to mean/intend,To intend,Wat **bedoel** je met dat? — What do you **mean** by that?,,,bedoeling hebben;willen zeggen;doelen op,nl
kleine,small,Size adjective,Ze woont in een **kleine** flat. — She lives in a **small** flat.,,,minuscule;pietepeuterige;nietige,nl
vier,four,Number,Ik heb **vier** zusjes. — I have **four** sisters.,,,viertal;kwartet,nl
bereiken,to reach,To achieve or arrive,We hebben ons doel **bereikt**. — We have **reached** our goal.,,,halen;verwezenlijken;verkrijgen,nl
veranderen,to change,To make different,De wereld **verandert** snel. — The world **changes** quickly.,,,wijzigen;transformeren;aanpassen,nl
verhaal,story,Narrative,Hij vertelde een mooi **verhaal**. — He told a beautiful **story**.,,,vertelling;anekdote;relaas,nl
pas,just/only,Recently or only,Ik ben **pas** wakker. — I have **just** woken up.,,,net;zojuist;recentelijk,nl
dood,dead,No longer alive,Het blad is **dood**. — The leaf is **dead**.,,,levenloos;gestorven;afgestorven,nl
hoewel,although,Contrast conjunction,**Hoewel** het regende gingen we wandelen. — **Although** it rained, we went for a walk.,ook al;zelfs als;ondanks dat;ook al;zelfs als;ondanks dat,nl
draaien,to turn,To rotate,De ventilator **draait** snel. — The fan **turns** quickly.,,,roteren;tollen;wentelen,nl
sociaal,social,Related to society,Dit is een **sociaal** probleem. — This is a **social** problem.,,,maatschappelijk;gemeenschappelijk,nl
recht,right/straight,Direction or law,Je hebt **recht** op informatie. — You have the **right** to information.,,,aanspraak;prerogaat;bevoegdheid,nl
zwaar,heavy,Weight adjective,De doos is erg **zwaar**. — The box is very **heavy**.,,,loodzwaar;massief;wetig,nl
schijnen,to shine/seem,Emit light or appear,De zon **schijnt** vandaag. — The sun **shines** today.,,,stralen;glanzen;gloeien,nl
hard,hard / loud / fast,Firm or intense,Hij werkt erg **hard**. — He works very **hard**.,,,intensief;energiek;vastberaden,nl
lid,member,Part of group,Hij is **lid** van de club. — He is a **member** of the club.,,,deelnemer;participant;aanhanger,nl
gevolg,result,Outcome,Wat is het **gevolg** van dit besluit? — What is the **result** of this decision?,,,uitkomst;resultaat;effect,nl
wijn,wine,Alcoholic drink,Ze drinkt graag **wijn**. — She likes to drink **wine**.,,,druivendrank;vino,nl
maand,month,Time unit,Over een **maand** is het zover. — In a **month** it will happen.,,,maan;periode,nl
voorbeeld,example,Illustration,Geef me een **voorbeeld**. — Give me an **example**.,,,illustratie;model;steekproef,nl
eeuw,century,100 years,In de twintigste **eeuw** was er veel verandering. — In the twentieth **century** there was much change.,,,tijdperk;periode;tijdvak,nl
precies,exactly,Accuracy,Het is **precies** tien uur. — It is **exactly** ten o'clock.,,,juist;exact;nauwkeurig,nl
